lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value
-21.3,47.5,africa,3,4,,156.12624854757033,1.519158565439084,0.47805030728269576,10.166010505306987,0.9169500754057859,0.8416970837874752,0.9472979714763882,5.666666666666667,1.6491210335224415,12.301141013383045,0.7897615124927233
2.0,16.1,africa,21,4,3.453,150.93834171541346,2.062624617683779,0.0736838376452094,5.813356623818561,0.48595013237758183,0.9026832304085082,0.9742761071157071,5.095238095238095,2.0463888026666663,7.616639906348588,0.8498502470417286
33.9,-6.9,africa,1,2,,149.60984777489236,1.7784824220563584,0.4260807586089783,1.4157547695448427,-0.7924237359476627,0.7441975687750384,0.9683653995378979,1.0,1.8313275252035266,1.6389333768572507,0.6820026389025331
-15.1,13.1,africa,1,1,,169.4547567730289,2.074407228513971,0.056921957249959965,4.142337471406933,-0.6396086366119333,0.8170596438298224,0.9716456814991925,5.0,2.0612071913529615,4.400467554352425,0.7877100180723504
-21.1,14.6,africa,2,2,,176.54946584479057,1.7203369188919393,0.36749560786491076,3.420699914110597,-0.37092476540395325,0.8291432298075809,0.9102643029579922,5.0,1.8741360187084393,4.537622880630494,0.7799237189473687
-23.2,43.6,africa,20,14,8.8,177.97209147928788,1.781782767200589,0.3172758093970816,17.904491021241657,0.5216900713817226,0.817843349975174,0.9543346540821867,2.9,1.7924410503692716,19.917816764819516,0.7803214400917775
-8.1,14.9,africa,9,8,,163.3675463420617,1.9389146901984766,0.23291572119622117,9.2080663538934,0.35587991487928783,0.8338706064365187,0.9606456008321081,5.111111111111111,1.9112966433635268,10.356819165897138,0.7948907329900661
-24.0,31.6,africa,2,4,,188.18636199641668,1.9190275252905264,0.30294301224816833,9.772897130917983,0.9091514212596333,0.8190344665394553,0.9538874582862191,6.0,1.9497855661803332,11.760768112361184,0.8013629486569845
7.3,5.0,africa,2,4,,171.96574781414864,2.0531164072777033,0.1055890331500654,4.748644668546586,0.7686471789903486,0.9561632739662399,0.9714442172707699,8.0,2.016582088486132,5.018410362287923,0.9564411679976845
-7.4,36.9,africa,2,4,,162.032871269675,1.8891465508705454,0.3288894210099125,9.505824262783793,0.9446723763397296,0.8308424657920452,0.9496880525517661,5.5,1.975698565101795,10.069019949686716,0.8026421602776875
-3.6,39.8,africa,17,12,8.754,158.27732608247635,1.9840372136279987,0.16323914490227542,5.905722961319225,0.5728088387237045,0.8464028922441607,0.9632228514476867,5.470588235294118,1.9416459877392385,6.844333496349305,0.8082077854404132
36.4,6.6,africa,9,10,,165.91221639503104,1.886442374047093,0.2862962090882751,10.796631934862514,0.8585292032246955,0.8030544955877185,0.9426839581497711,4.222222222222222,1.8759777665937305,11.559279813078126,0.7713130985927451
5.3,-1.5,africa,24,19,10.406,159.10368087948626,1.9443275871508812,0.24801324212429499,9.196496897768514,0.571167993956157,0.8293063446648482,0.971174163531851,4.5,1.9077448514582727,10.57159784742114,0.7917988114369324
2.6,14.4,africa,17,17,11.904,153.4137864615913,2.056970844608376,0.09014866083287892,8.618201688751002,0.6862720275078688,0.8927978404691652,0.9841921047652733,4.588235294117647,2.0019448599917755,10.017712658619814,0.8712039527107938
-12.6,30.2,africa,24,19,9.992,164.5824195695379,1.749627811032834,0.3712777690196256,10.842857519302683,0.661291584862675,0.7955342978375753,0.9467057711095186,3.2916666666666665,1.7497384319133378,12.446310023866642,0.7483093201911042
-22.6,45.3,africa,4,3,,195.36076487568965,1.980453589703011,0.18528127368267772,8.24006658929672,0.5211407650725132,0.803631990338426,0.9721527659137994,4.25,1.8898445490686,9.851592091684209,0.7946664125531815
-1.9,13.0,africa,1,1,,154.2704916322754,2.0526832738415344,0.12390683530601487,7.9493899556803695,0.9716238555672772,0.9114307133986411,0.9467643609026488,10.0,1.944524738607014,9.63668283948475,0.8972093631249373
-1.1,31.5,africa,33,18,8.249,167.1098934524673,1.7591016767345673,0.3559854656223097,13.843692080162054,0.4833360902835885,0.7355383482471723,0.9568153759421659,3.8484848484848486,1.7779964273045266,13.28835338445485,0.7096008346585942
6.0,-3.6,africa,10,7,7.0,157.82735407595334,1.9782568575244217,0.21010553447059763,6.97680300758193,0.25191555357570217,0.8352925388216826,0.9751512694050664,5.5,1.9652852437393942,8.324261258129502,0.8075127156140187
6.1,-0.6,africa,4,3,,156.0854851136339,1.7468857441628787,0.3579659216681039,8.292758087559513,0.14036395358909645,0.8278994587035309,0.9726032760241929,5.25,1.7593449496012288,9.871052758698813,0.7813691420880615
-11.1,14.2,africa,2,2,,161.08073299081224,2.073791263873433,0.04983225886412068,7.0870841759152565,0.671290980865614,0.8354654674845077,0.9668716468807053,5.0,2.0007545653124437,9.480085087073341,0.8049720021011542
-7.7,14.9,africa,2,2,,162.73756985050522,1.885735159281138,0.25745110144280037,16.441396856229552,0.22900785897610654,0.7693804563536588,0.9727560006837057,5.0,1.887343921009212,17.084665870263372,0.7327064308982012
8.1,-8.6,africa,3,3,,157.4333965058173,2.062262439191333,0.09576082698486998,30.28184045252544,0.9363924918653582,0.9381073585379905,0.9826934400201411,8.333333333333334,2.006487878518941,36.516586058110924,0.9266524014585878
-24.2,30.9,africa,22,21,10.468,172.62192641669301,1.9689514933802337,0.17166751363338967,6.269335851098529,0.4184209695255033,0.8722365260612439,0.9621719224988872,4.954545454545454,1.9733112120635583,7.8467433106348095,0.832653572229896
-34.2,18.9,africa,2,2,,162.8790302215089,1.3740054777370352,0.6016325118500294,17.05695992328019,0.9993235923497943,0.7841009613581765,0.9023988576721419,3.5,1.4232996882254636,19.886018973563246,0.7209172980307057
-24.0,30.6,africa,1,1,,148.8168303317452,1.0813899873651194,0.715587044534413,6.611314459384541,0.9958773289318388,0.8892852952108449,0.9083876413383506,1.0,1.3577850055064855,9.004681075106529,0.7522608141203422
0.6,17.1,africa,9,9,,158.53866948048588,1.9092467350533748,0.2631462638311588,8.793706222135372,0.9038010235699614,0.8987932446121784,0.9464913555783716,5.333333333333333,1.8957295104919984,9.916446878580148,0.8677133666288567
-9.4,14.7,africa,2,3,,166.19448962942928,1.9298908652039342,0.27273948743676,13.761289223343033,0.9676988035492642,0.8194964601924116,0.9398870187822437,5.0,1.9575414469216386,14.59883445224564,0.785147694132492
5.6,10.6,africa,6,5,,167.61485394226676,1.9049836925475345,0.2743456965948026,10.57389677161576,0.977424467513778,0.8675672326579426,0.9579610487722178,4.0,1.8884452868792903,11.154143117083542,0.8202961870649946
-29.7,31.1,africa,7,13,,156.2284438718216,1.6987760925528737,0.42474790401943346,15.87504370163062,0.9439498336406956,0.8556505906146806,0.9514242045922539,3.7142857142857144,1.7044494294482935,18.11760904716453,0.786751650689289
-1.6,9.2,africa,5,4,,155.37789829885318,1.52386872339233,0.48911610092211955,10.658348700734999,0.18003052549707776,0.7869378045323359,0.9609018325072978,4.2,1.567409838092953,12.549822096804952,0.7491915219297127
11.2,-15.1,africa,10,7,7.0,156.6710456657718,1.9653157693703474,0.2200458723461988,9.898160742081178,0.8731413586651268,0.8380776071579177,0.9620986825987637,4.7,1.9496784976237973,11.103699266660097,0.7787846304706704
-25.3,31.9,africa,3,2,,157.61491122103322,2.025544007995366,0.1523092864273777,7.518062534174855,0.9481946965734184,0.9459524992584295,0.9408395397069342,5.0,2.004586617190948,8.893247782795042,0.910467716629808
-24.1,31.6,africa,1,3,,165.45824569032646,2.0762102988369695,0.02734106036263495,4.392905952296831,0.7052851621547397,0.9212716400260237,0.9842346365729122,5.0,2.042235888759029,6.5765690678089515,0.9183792490864789
-3.4,35.8,africa,5,5,,166.8489177887579,2.0470342289721932,0.12148869961215185,8.783301639225346,0.8637383914052604,0.8738556188856835,0.9619555772802316,5.8,1.9960758450752685,10.720214968503745,0.838868746563629
-25.2,27.7,africa,13,21,17.115,164.8704253883969,1.934379252609245,0.23941877809660286,10.782927560393176,0.9431955656966469,0.8357319783052171,0.9549722905751032,4.3076923076923075,1.907613476734872,13.21937633640424,0.7908314461470538
-29.4,26.4,africa,9,9,,162.1118693521551,1.7769216251037319,0.3815775028654801,10.334097684834338,0.7841970970097649,0.8603541927139197,0.9490599143470185,3.6666666666666665,1.7996764015212063,12.12759703163064,0.7940849982378121
-17.9,31.0,africa,3,3,,161.40067329948707,1.683220218727719,0.4179989073419241,9.249771414029924,0.7970920927788158,0.8036018722146445,0.9445888951710982,2.0,1.736934160348337,11.551740121560528,0.7390532795279398
-2.6,37.7,africa,1,1,,169.51070453167077,1.3889835462063735,0.6155844528648522,6.005613189702197,0.9913599056787609,0.8010743359123392,0.9359185523516976,2.0,1.545088790347413,8.676198080193668,0.7090852200524721
0.6,36.0,africa,49,22,8.347,167.65293874013335,1.78669955615834,0.3551391641946431,9.811033154756407,0.4672797334717847,0.757144642908134,0.9295996501513779,3.2244897959183674,1.811106937348495,10.402964141574575,0.7300473046717504
12.8,17.4,africa,17,18,12.749,160.26522548140517,1.9916419230557902,0.1846573235457766,9.020033027291372,0.43018563189473774,0.8970807370387672,0.9651375271383836,3.3529411764705883,1.9547070604457397,10.704094243098435,0.8441404894867316
-27.0,27.2,africa,5,5,,161.1135317554278,1.6018874566922299,0.49884322110327267,7.984725455954276,0.8714960628727043,0.8976887750836348,0.9361396146518294,3.4,1.6641365633478202,9.100184535386727,0.8403630388409382
10.7,19.9,africa,5,4,,159.72758204076874,1.9553011379052627,0.21683871614607503,9.173541435283127,0.40598698666516475,0.8590287020919867,0.972589532076696,1.8,1.9445247217455612,9.757062492419468,0.8272035721446116
-0.6,29.9,africa,14,9,7.592,149.9116598544824,1.938507036708493,0.2301648810457973,2.3451530268027043,0.4085444629548388,0.7822612056000983,0.9646921416258187,2.5,1.937417695296961,2.7792822113699893,0.6999908083312781
-1.8,13.0,africa,8,9,,166.61323341332886,1.85968882718855,0.2498447179692431,7.265758256445663,0.692616406113608,0.8352768443471196,0.9621709584309678,7.125,1.8734476949257934,9.173133705846045,0.7891844909102586
-18.2,24.3,africa,9,7,,160.15068453325884,1.9337469706853523,0.21573686318255547,6.9060398268508845,0.6265436048993173,0.9538179834197593,0.9618626243646209,4.666666666666667,1.9129524139224894,8.989153519484283,0.8999199938767158
-2.0,30.2,africa,9,8,,161.8909829140092,1.4010797890650384,0.23075281492849484,4.472410341281029,0.7777345294569604,0.8761219119130257,0.9662516212230924,5.777777777777778,1.876246742478903,4.2045921191888755,0.8863543862576926
13.6,-15.0,africa,4,3,,169.22453782604683,1.915543938578283,0.29587683547411114,11.457600544178137,0.6225928433984305,0.8562312949260316,0.9337909829834313,5.0,1.9540732380488808,13.433604424151149,0.8038403686381627
28.4,34.5,africa,10,8,8.0,173.70357183436704,1.7834531533509215,0.36919340376820264,19.584600427858597,0.3758507246550892,0.8302224733396117,0.9550741671132343,3.4,1.74895332708762,22.258636838767167,0.807272985253037
16.6,-15.0,africa,5,5,,161.4376090109762,1.9802405930908962,0.20128817413641586,5.602479246219121,0.8635708026572544,0.8992000293014462,0.9660106957435668,5.4,1.8750794227211949,7.048673278224942,0.8969262804730137
-19.7,63.4,africa,2,3,,189.8234544692126,2.035010282193985,0.1661695049493649,9.99773189534726,0.959951360352898,0.8500157888600401,0.9521899259657672,4.0,1.9859786685827014,13.104333773188007,0.8441214046408272
-18.7,25.9,africa,11,6,5.818,159.63920770204038,1.6772877424606287,0.3681149309764973,4.419807678939883,-0.5787369095846612,0.8075581145935576,0.9256996553359514,2.4545454545454546,1.6861923526955858,5.548389647525988,0.716370099651759
6.3,-10.6,africa,3,4,,154.10803492331675,1.8367352668810193,0.35088423023579485,9.618908152377816,0.48141928921640487,0.7944407535391251,0.963066279184848,6.666666666666667,1.7948207724852268,10.936952133422926,0.7620110691118595
-0.3,36.1,africa,4,4,,155.3521121843475,1.9921086187774972,0.16640918930965165,9.963759380370558,-0.10249474338025624,0.7804956430670593,0.9868883583943482,2.25,1.8905732582301815,11.707924732631891,0.7820452145366381
16.5,-14.7,africa,2,2,,178.28778918304377,2.0521943266323808,0.1207921363802058,8.18901491588564,0.9919861466289615,0.8702289355388562,0.964222325144295,4.5,1.9991242950255859,9.657179497879225,0.8325908224095768
-13.1,28.4,africa,12,8,7.273,181.42143015673904,1.789856757749841,0.37723090552749233,12.482467838583409,0.6556132166612056,0.7667786196772228,0.9373452946666051,3.9166666666666665,1.8567407917248555,13.248107896466168,0.7427774304098264
-24.4,30.7,africa,9,8,,173.97454465228327,1.7663819547218997,0.37691622764261035,11.885356528278747,0.7541602495755868,0.7826992508795316,0.9215617929795081,2.4444444444444446,1.7938075271096399,13.253321194325006,0.737217231204617
-3.5,37.0,africa,7,7,,162.58211502339546,2.0629094714640033,0.08649988664876414,7.7885506991960005,0.697805233579818,0.9079448410548523,0.963721509534789,4.428571428571429,2.0213552054582915,9.314421760166178,0.8410475794807558
-19.9,23.2,africa,7,6,,159.90401491711637,1.911335412214375,0.22113187558343395,7.5944894516148755,0.7043837329694353,0.919348610657015,0.9580760729416016,4.714285714285714,1.8938387074023577,10.050237747253206,0.8588736681230399
14.1,-16.2,africa,15,9,6.977,164.30912820155487,1.9120048460378218,0.1882236791327543,5.879763582804772,0.6566587425113775,0.8648135563627768,0.9620346210501467,5.266666666666667,1.9203663724299498,7.4475055194978985,0.8164475554962588
14.5,-17.1,africa,6,8,,173.29062032412648,1.9222844386264668,0.2624588715625308,11.719639742737717,0.8306079456810488,0.8685548984956317,0.9285051288940775,5.5,1.9199009056701513,13.008138433181264,0.8389735606562742
12.1,18.6,africa,4,5,,156.59367674314734,1.949949958224315,0.2575611994662032,13.156513094724701,0.9065450695394272,0.8929678944002096,0.9453891821009263,7.75,1.9500102030579565,15.071680271297497,0.839199342683336
0.2,30.1,africa,16,8,7.029,157.4619958978592,1.6353097775547545,0.3880189713960272,11.551927242745057,0.7864636236998831,0.7326874662812487,0.9460534752688824,4.8125,1.6696831652297788,12.833200208795768,0.6835864542832096
18.1,-16.0,africa,2,2,,160.12448328133874,1.8157942603406214,0.3979222688393369,7.703342370824787,0.7568298482727924,0.8604982564903659,0.966477722952447,1.5,1.8835677883550401,8.30696968536163,0.8452292847660523
-2.7,37.1,africa,22,21,12.629,159.34511004976787,1.9235438108934075,0.24658232231818966,5.914727806098858,0.5909607023213262,0.8575971039999198,0.9478857701387434,5.363636363636363,1.9301885652395618,7.131052744502224,0.8139284723418722
-3.4,36.6,africa,6,5,,162.66867031748822,1.7844104546450705,0.3302096724210766,20.734378702692783,0.6201911365960342,0.7481575466450033,0.9434049195695705,4.333333333333333,1.8074390156876852,22.43065971814625,0.7253222893207982
7.7,-8.9,africa,4,5,,153.74681311256762,1.8800319782985493,0.3256459066220179,10.8697618447554,0.6717117525332877,0.795643521806907,0.9433375939570032,3.75,1.9040336610954665,13.823358115952361,0.7500472154838327
-4.0,29.6,africa,18,14,10.729,162.33899699015197,1.8192497758334,0.35227836871458185,14.504593017531612,0.7115340936952779,0.7707712071609382,0.9493009038771272,4.0,1.8094091266862111,26.27189061809615,0.7275418044912106
-3.3,29.3,africa,4,4,,161.60660707781923,1.9916645951981695,0.16341855944665146,9.29686614470232,0.8950527939278922,0.8972538766555245,0.9704011515322839,13.0,1.8667963329346309,11.348812022398286,0.8743859130024653
-15.3,28.3,africa,4,3,,191.15213841942696,1.9291350913849548,0.24753552226617687,10.656979936338647,0.9875373332809481,0.8376362190502737,0.9368232409811487,4.75,1.9176851667111117,11.737743445047789,0.8131168381591691
6.6,-1.7,africa,3,5,,164.77262012066657,1.9356954459108682,0.2563088634006679,13.307013420743539,0.7434720447113182,0.8037251893972074,0.9757864882580316,5.0,1.905092224251381,13.61181910605539,0.7916754808865529
-6.2,35.9,africa,52,25,6.825,164.3104534642284,1.8806314057882991,0.29200207995837646,11.459620524011267,0.8146274688261428,0.7860307177492868,0.944494550994485,4.8076923076923075,1.890915495389247,12.160067779238839,0.760809759005821
-1.3,36.7,africa,28,21,10.782,156.44871955217045,1.9646241853216182,0.18328529501814694,15.752860936735715,0.5825266274428643,0.8706948921539619,0.9630222811024464,3.4285714285714284,1.9493534596133841,18.660998311038185,0.8245048874729438
1.8,31.7,africa,38,15,8.666,151.29907608211235,1.9401727630508123,0.23052681275992135,1.9475776699117113,0.28657847077203613,0.7930126347486851,0.9706407482319377,3.3684210526315788,1.9320492827510913,2.3531012224740886,0.7181166036650861
-29.8,31.0,africa,4,4,,154.7109175846506,1.7396828254953187,0.35012636605685177,9.238603893966387,0.3589365593593953,0.7842486088792582,0.9547145431806181,3.75,1.7064148095321068,9.615634889095045,0.7636137048537497
-16.3,34.8,africa,3,3,,205.0519560939223,2.0403852014273096,0.14402954264587464,14.026246578168468,0.8421815286414339,0.8026315593534612,0.9702899192705176,2.6666666666666665,1.8939504512957726,14.515463444530226,0.8007764864581017
7.1,3.4,africa,2,2,,184.6167857380657,2.0339299025433593,0.14761964159572827,7.956208154386015,0.29556867886933935,0.8583484945942483,0.9601682859912932,5.0,1.9954601164625363,8.410835066790531,0.8419666185056927
16.9,-13.4,africa,9,10,,169.0183159982778,2.018644434379559,0.16464368515069586,10.457345627162631,0.8909300367242611,0.9242301969347627,0.9459700014381737,5.555555555555555,1.9435694164674306,12.25829340991159,0.8801219916048353
-25.3,27.1,africa,3,1,,156.58779038774247,1.9256717413288766,0.2655701606888976,5.05509784675485,-0.31477139817812994,0.8543478596083859,0.9623206391920621,2.3333333333333335,2.0108712176684866,5.997381210456392,0.8088341160057211
-34.1,20.4,africa,11,10,9.273,161.4097534970644,1.3830965400897421,0.4735093573317401,14.198417536355743,0.3914689618196746,0.6849596592489985,0.9609276637007708,4.0,1.3773199329377908,15.5597887301856,0.6593105084664208
-29.1,26.2,africa,22,15,8.373,162.15722787792464,1.7447950058504396,0.3977623525739912,9.439058682434132,0.10576641793601636,0.8106409252985171,0.9573261792325556,2.272727272727273,1.7498370757670714,11.047379869971557,0.7639646826910219
-3.4,35.7,africa,9,9,,164.14542482463045,1.9921112154132414,0.17581715023686342,7.834119007439737,0.4940337784541552,0.876576384584104,0.9714719244145993,4.222222222222222,1.9554374530075913,8.460599746591347,0.8467228825489865
-1.6,29.6,africa,9,8,,153.6034877119728,1.7575970758556485,0.40759845924578975,9.762162038963869,0.21848828726918834,0.8862213998506522,0.9530827386198535,3.3333333333333335,1.788026845605467,11.563168722717935,0.8137570895707364
0.0,16.3,africa,5,4,,162.7766520207785,2.0590089884395417,0.09378931274865723,11.414233599888483,0.9632316591660175,0.8412202353568354,0.9792198758633509,4.8,2.0271178914978387,13.162392042187742,0.8276515829974308
-29.9,30.7,africa,10,9,9.0,177.1381916297166,1.8428435808056876,0.327604922635394,12.55978124941304,0.8161743311305019,0.7821900634572388,0.9276790010872535,4.8,1.8706907681669016,13.919407472135045,0.753749359343039
-16.1,35.0,africa,8,8,,166.98757415045682,1.9876800865956628,0.1836397789535914,11.869683050587627,0.6051657952602527,0.8108927989681702,0.9675734418790235,4.0,1.9657097621200008,12.973869350769059,0.7870994866209186
-11.7,34.2,africa,7,5,,162.78374903217323,1.6110402804224617,0.4349962790658963,11.52768201488164,0.7531446395982119,0.7266314057290787,0.9522084033746748,3.142857142857143,1.609240883388505,12.980605114851743,0.6686511700969738
2.8,16.4,africa,2,1,,152.60518269428704,1.5570282707043965,0.4159794853456382,11.889176297677952,0.15981371679946085,0.6858240343656354,0.9660365544677725,2.0,1.4826101163049583,12.106047980217735,0.6158774399854572
2.8,16.3,africa,18,8,5.15,154.53873283812328,1.8797505800268866,0.24918982728121641,7.675976814011211,0.08762762929454611,0.8158118119634339,0.9641762162833055,4.611111111111111,1.8702869854529018,8.503424333484078,0.7778888255813402
12.2,-16.6,africa,8,7,,167.53150876872243,1.9099077423182298,0.2666219031738918,8.090206887878688,0.9147387910633189,0.8668445475663746,0.9598583230393481,4.0,1.9197322581846339,9.759910337265165,0.8335352237107841
-9.1,33.5,africa,2,2,,170.20335471115806,1.5380208418738999,0.40548917578198473,7.666831852343615,0.794198334603426,0.7491110211034688,0.9277902173253105,3.5,1.6485415029535555,7.276941519004792,0.7185811086659715
0.4,30.4,africa,47,35,9.821,169.15263132110033,1.9118399744048544,0.2226193906311745,9.230236511361749,0.6421738085940237,0.8747466297694756,0.9722649034455181,5.404255319148936,1.879880903657651,10.327606890992042,0.853993467101151
-15.8,46.4,africa,4,3,,167.1513142475782,1.9984173057963288,0.1887781994322591,10.635586937663618,0.9939932755483862,0.8932440694110413,0.9099394434511592,3.75,1.9579472392261879,14.37973807720497,0.832666718684347
-33.4,26.7,africa,1,1,,201.9587142893172,2.0076880265781853,0.1932412087740647,18.03019478972503,0.9971475305080402,0.7636424734211678,0.898812747320449,6.0,1.9648923280160742,18.16567650157006,0.7575422295360678
-33.2,18.1,africa,7,9,,197.95676561449616,1.7263203192121,0.38707656326558565,10.601107508747445,0.5954404580240844,0.7746131063668592,0.9196091244494397,2.142857142857143,1.8729470169751283,11.062214909818376,0.7238059792904048
-9.2,33.6,africa,2,4,,168.1752831330142,1.8563050257407585,0.2537268639927084,10.65711834306044,0.9882191551320774,0.7159991681980122,0.97407895873356,2.5,1.8371417809911916,10.85395224823214,0.6853451481272705
-19.2,15.9,africa,6,6,,178.18157067940044,1.918714141733845,0.2717063285756861,21.72975769216228,0.309730708217703,0.8579414060144512,0.9238274896205838,5.333333333333333,1.961171638144836,23.782229307738678,0.8244903856722764
-19.4,15.9,africa,2,2,,192.59053565159317,1.9287637241133515,0.2832151852150181,11.541231113894808,0.8690888212612599,0.7969742608195896,0.9525128398913907,6.0,1.9279025178731035,12.00167602188228,0.7878740142817889
-10.6,33.6,africa,7,4,,169.28052133016305,1.4745274498761047,0.5159709672122682,9.486717499360196,0.9634464708722279,0.7855958326203641,0.9357759106356213,3.0,1.540418545856944,12.066600029720503,0.7192254257784477
-27.2,22.8,africa,10,9,9.0,172.32955554363264,1.7958073996502837,0.3624503880110492,11.706553311931234,0.8582224637434397,0.7704547307558941,0.9263531944767222,3.8,1.8287007501687504,12.681502193270722,0.738682741923882
9.7,-13.6,africa,5,4,,167.2580233555496,2.0739254598144754,0.05119433947114147,4.652412892640454,0.7876744270750806,0.8391899237490248,0.9849889988126714,5.0,2.0610813737331712,5.493753755200752,0.8385050982882083
11.8,-15.6,africa,8,6,,159.89716710366397,1.9861655826910267,0.19789989607339534,10.708578896099255,0.7002360235774744,0.895234453648158,0.9616801781451877,6.375,1.9413748249602323,11.930419304811691,0.8471731367837736
-2.0,30.6,africa,10,11,11.0,167.47770106558696,1.7835919267352556,0.3157073416831548,8.993426173906236,0.7717490034148883,0.7793394469277442,0.9387702857919891,4.0,1.8234715752231778,9.615842162870484,0.7356901570022831
-12.9,28.3,africa,36,29,9.652,172.38452934189183,1.871337560647226,0.2857952857197305,10.207693922313446,0.7159483737657124,0.8110835016767176,0.9408182792103887,4.305555555555555,1.8981052927286106,11.635812225157611,0.7736499168203617
-0.4,36.1,africa,5,4,,161.4482449301138,2.0241272219574915,0.16203314788770787,7.568362099388279,0.5937061067352977,0.8684532018798464,0.9578931203905737,3.8,1.9461877546992963,8.54145417804677,0.8216215429360915
-23.9,31.1,africa,6,6,,170.13333173447208,1.8429719175950918,0.2960265401040924,6.8563867160971315,0.42576429710146185,0.8460486263938961,0.9540851473097588,3.5,1.9271082895285856,8.5758021129031,0.8137115321284673
-0.4,36.8,africa,5,7,,163.94651615878763,1.9030783629415668,0.28786264399614375,7.414378726157946,0.8619683528894042,0.8847869294405377,0.9508297997819589,4.8,1.9211611542579703,8.3137916291242,0.8573130224263356
-4.1,37.8,africa,5,5,,181.8990402588273,1.8368934301499942,0.32954487906887586,7.488420124673223,0.8347583927209825,0.7788041175756257,0.9346183145956978,3.8,1.8978282940030784,7.769630025446489,0.7614992559076944
-29.5,26.6,africa,2,2,,169.90489362715834,1.6247107308066602,0.434653311563182,14.083880522430182,0.9303659671631148,0.8309023545375509,0.9276950254690736,3.5,1.6237236453400508,15.338378581882605,0.7660622383315616
0.0,32.3,africa,16,12,8.339,173.2627640801343,1.9492303661109136,0.2264826860114201,8.88973122977592,0.580059005576965,0.8543177442215881,0.9360780906518275,4.875,1.9162547718740373,10.119336293081458,0.8170418987552949
-16.6,28.5,africa,3,3,,172.86874488976022,1.8461838840927693,0.3068027644070082,9.477222915907062,0.6116490477464652,0.8700605105267871,0.9218852070038707,5.666666666666667,1.7427365542988944,12.39642090842255,0.8504661739366047
31.3,-5.9,africa,24,9,6.784,157.15828066939991,1.8263989200016362,0.2671746073687361,7.979713935814637,0.6600124307255226,0.8747601202916576,0.9539449990493275,2.3333333333333335,1.7920387153322457,10.494195739211001,0.826333060894669
31.3,-6.0,africa,14,6,5.066,156.99823012679116,1.9315317342430833,0.21141567858778226,5.8789396637237825,0.8105537531252214,0.9086297660741661,0.9571111201110373,5.571428571428571,1.9393244827932505,7.701060923228636,0.8650140637864697
2.5,9.8,africa,3,3,,155.92211680748676,2.0056664848721195,0.141375563888169,4.653823061560331,0.5453421055208184,0.8344769937790391,0.980977464313389,5.0,1.9879891614226854,5.461657654454619,0.8190657940855727
1.5,31.4,africa,2,3,,159.74748774229778,2.0463954754826785,0.1250391229912935,8.253020477578286,0.045741117639924625,0.7779028662672753,0.9693263215091477,1.5,2.02376527823767,8.453164636860222,0.7444910875379616
-0.1,30.0,africa,4,4,,166.57811149529275,2.0704476541086594,0.06692171203759162,8.651729814007577,0.7228968895080279,0.8705584806840464,0.9710683143027514,5.0,2.0377565449512054,9.400399128867171,0.8486477460901946
0.6,9.3,africa,29,20,13.008,170.74791925949796,1.8796749015674163,0.2731461853183796,9.563900683136643,0.7720039896082774,0.8132567948181294,0.93593088016852,4.586206896551724,1.896717140127888,10.619150199169534,0.7776383446074867
-29.5,26.0,africa,3,4,,186.5888299667267,1.9387254818851136,0.27364709588214975,13.289128848894881,0.9172249395161044,0.8219266327494766,0.9605981358606549,2.3333333333333335,1.9140585682714566,14.614928693012333,0.7740729601586404
-28.2,32.5,africa,10,9,9.0,156.65144339448003,1.879484153801576,0.3177158835453753,8.824103539263342,0.4418092996215022,0.8859548457668531,0.9649022276726307,4.2,1.87325525216242,9.706828546427307,0.863806817404518
-1.2,36.6,africa,5,5,,204.24924174769302,1.8349475958162849,0.342500290329505,291.57513640434263,0.635086917941609,0.89892531512131,0.9446929898753856,7.0,1.8699126330951779,342.03548773897967,0.8837749074050318
0.2,34.9,africa,5,5,,160.00520953119172,2.0267547746988486,0.12378746293712037,6.259521531968738,0.8848153875195532,0.8672328091665517,0.9761731921152679,5.2,2.007041245383268,6.8847078659490295,0.845084796003799
-2.8,37.3,africa,14,9,7.153,166.24938452707133,1.896212539627651,0.28577565919188125,8.9622325513383,0.5635410080063449,0.8537102045680547,0.9425085976176871,5.142857142857143,1.9284779363628035,10.118409092004983,0.8112443712234017
-1.6,35.3,africa,26,14,7.291,158.70818329787244,1.764673878006011,0.33656054773607313,9.289992886458647,0.5003850642804164,0.83481862698772,0.9406231874006099,3.3461538461538463,1.7460833127383995,10.699133683204783,0.7800845219443608
-27.5,30.2,africa,1,1,,176.6488142190734,1.988728661846462,0.1762687691114051,14.26506807739859,0.9452951149018826,0.8215287137346837,0.9363328852150504,1.0,1.9433313632233027,16.443492638096746,0.7880033236147964
-0.6,36.4,africa,10,7,7.0,170.42812217878003,1.8291730220953881,0.2821714254761246,9.645081690868157,0.790403359306239,0.7721474159198962,0.9315954840141407,3.2,1.878500619912506,10.048975364165615,0.7456449193519904
