lat_cell,lon_cell,continent,n_rec,S_obs,S_rare10,Acoustic_Complexity_Index__mean,Acoustic_Diversity_Index__main_value,Acoustic_Evenness_Index__main_value,Bio_acoustic_Index__main_value,Normalized_Difference_Sound_Index__main_value,Spectral_Entropy__main_value,Temporal_Entropy__main_value,NB_peaks__main_value,Acoustic_Diversity_Index_NR__main_value,Bio_acoustic_Index_NR__main_value,Spectral_Entropy_NR__main_value,lat_band,biodiversity_label_regional
-2.8,20.2,africa,190,89,10.232,156.68920914065177,2.0218068784673693,0.12913108886773128,9.52957458500424,0.8607533155221425,0.8454572462105668,0.9833329049444022,7.594736842105263,1.967779643442877,11.613006364534321,0.8272181230353144,-10,moderate
-1.1,29.7,africa,362,101,10.13,168.52290698752665,1.7763998621151122,0.3416025785329779,10.755895019624969,0.6216466326975739,0.8102721139785718,0.9527821069853961,5.964088397790055,1.7818676010437393,14.705107921174724,0.7746801154177054,-10,moderate
-21.3,47.3,africa,69,36,12.197,161.1143957621212,1.8636794717433194,0.2644455476324443,8.676632315631599,0.811304720027863,0.8543349332167224,0.9580604205093581,4.3768115942028984,1.842752096000878,10.273422538549985,0.8187000523736931,-30,moderate
-1.7,29.5,africa,12,10,8.636,171.12011909769998,1.8652223876174754,0.2903620405949236,10.3916463344461,0.7576241912551946,0.844451890471125,0.9383761961703915,5.083333333333333,1.9126292235432059,11.504955168044615,0.7899129322760959,-10,bad
-3.2,29.5,africa,84,41,12.871,162.23815246518194,1.7926150539703216,0.35362945057345013,13.763588344946925,0.7528737866000379,0.7947504930606203,0.9556878099221378,4.154761904761905,1.7945500802893555,17.561428669777918,0.7572622300088386,-10,good
-14.8,26.3,africa,295,95,9.869,161.92617538578162,1.6966716937675383,0.39685164937846673,11.79336315680562,0.22350777628764784,0.7629300075680867,0.9441270792717802,4.047457627118644,1.7211671767823384,12.775179501440517,0.7247987980399111,-20,moderate
-0.6,34.4,africa,11,9,8.364,167.79122296213058,2.032999208240605,0.14315512851527315,8.360469330484817,0.6903003487171945,0.8460066273858147,0.9648578362216894,4.363636363636363,2.006395107943285,9.561547608856278,0.8182301591401543,-10,bad
0.9,21.1,africa,2,2,,158.28183723001223,1.522529923684124,0.5414982784085861,11.234760078970355,-0.29573388522477423,0.6889391238478924,0.9566366774895319,4.0,1.5389515705091208,11.413623455131873,0.6680514682724494,0,insufficient_data
0.3,30.0,africa,68,18,6.82,158.32842139541668,1.7569280806064014,0.36618365052376545,11.992578831630686,0.37381984599162416,0.7590516906464272,0.9665378194346905,3.588235294117647,1.7729563619941655,12.85842662567729,0.7319688924854312,0,bad
-24.4,31.7,africa,22,19,10.481,173.28784347454177,1.7829819628979693,0.3592913776161371,10.774719420214657,0.5193946467583956,0.8191009421922927,0.9262742248202763,3.4545454545454546,1.8113697636538528,11.927284384759572,0.784972475869766,-30,moderate
0.2,34.8,africa,425,104,11.281,162.67186360661063,1.7226630165828196,0.3605846620309032,12.150385191446889,0.6149093550084203,0.7645080234748846,0.9557579521824325,4.0188235294117645,1.7356381875380247,13.574239658459453,0.7310379842308392,0,good
-25.0,31.7,africa,3,4,,155.15427875570592,1.6910373303635318,0.38494949462647265,6.331676814879313,-0.2408803263582077,0.824248755644471,0.9653001242329667,2.0,1.679021524544592,8.119973847635775,0.7667868276070533,-30,insufficient_data
13.9,-14.9,africa,1,1,,170.87028679368757,2.070681203946409,0.07326904916583499,8.563719865726465,0.8427628378780692,0.8661700116200813,0.9656961509205558,7.0,1.9329809041866206,8.09769818686509,0.8625289504381847,10,insufficient_data
30.9,-6.9,africa,21,10,6.209,170.92674217593975,1.871383140059408,0.24312390919937577,10.894933165998712,0.7878123028060939,0.8449504047615047,0.9461277038764129,4.285714285714286,1.8451155227762857,12.999571248247621,0.7968603960418298,30,bad
6.2,-0.6,africa,264,114,10.267,162.60569515031517,1.7445094555275218,0.34527873449690655,10.294069925163875,0.45966036073161926,0.7815054501248165,0.9527293966132574,4.893939393939394,1.7515303861647658,11.078594503378715,0.7403447683777203,0,moderate
9.0,7.4,africa,95,49,12.216,160.49422404085598,1.8934150005969657,0.2951412587215961,9.533397946027478,0.7155327317903156,0.8208354076271301,0.9519741689868008,3.6,1.9167631861993895,10.215736476959064,0.7906392067417977,0,good
-21.3,47.4,africa,81,45,12.1,171.05133875582328,1.723787188753569,0.35053743938941995,10.532194712809504,0.46645243029731465,0.789969635930449,0.9474170274724457,3.7037037037037037,1.7244810740596948,11.557735343779644,0.7614377039370429,-30,moderate
-14.3,33.4,africa,129,67,10.169,170.09647037677826,1.8434795589673747,0.2934480083060669,9.815084884120994,0.6689681401378226,0.779758673620828,0.9571987694450906,4.0,1.8338720468838992,10.841825097370315,0.7458194184156759,-20,moderate
-21.5,32.0,africa,26,22,9.846,160.8952475378718,1.8689670131563587,0.2693823810546671,7.73416419820208,0.5218834685168724,0.8358460888473942,0.9409779859077075,3.5384615384615383,1.9060506858260249,8.698400549145102,0.7889187856882356,-30,moderate
